ID,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Vintage,Response
6324,Male,67,1,28,1,1-2 Year,No,32883,37,0
6325,Female,49,1,28,0,1-2 Year,No,41334,143,0
6326,Female,25,1,31,1,< 1 Year,No,2630,78,0
6327,Male,62,1,15,0,> 2 Years,Yes,29036,293,0
6328,Male,35,1,23,0,1-2 Year,Yes,43814,79,0
6329,Male,23,1,11,1,< 1 Year,No,26025,199,0
6330,Male,75,1,28,0,> 2 Years,Yes,44582,196,0
6331,Female,46,1,28,0,1-2 Year,Yes,39353,29,0
6332,Female,47,1,28,0,1-2 Year,Yes,42695,84,0
6333,Male,20,1,17,0,< 1 Year,Yes,30618,151,0
6334,Female,60,1,28,1,1-2 Year,No,46977,213,0
6335,Male,53,1,50,0,1-2 Year,Yes,31835,101,1
6336,Female,46,1,8,0,1-2 Year,Yes,42825,93,1
6337,Female,35,1,28,1,1-2 Year,No,45979,29,0
6338,Female,32,1,6,1,< 1 Year,No,14823,276,0
6339,Male,53,1,45,0,1-2 Year,No,36227,270,0
6340,Female,53,1,28,0,1-2 Year,Yes,31042,159,0
6341,Male,79,1,28,0,1-2 Year,No,44787,131,0
6342,Female,25,1,31,0,< 1 Year,Yes,2630,276,0
6343,Female,21,1,46,0,< 1 Year,Yes,25720,158,0
6344,Male,43,1,33,1,1-2 Year,No,29519,98,0
6345,Male,31,1,41,0,< 1 Year,Yes,50529,18,0
6346,Male,48,1,28,0,1-2 Year,Yes,41988,160,0
6347,Male,39,1,28,1,1-2 Year,No,59606,216,0
6348,Female,26,1,28,1,< 1 Year,No,42413,246,0
6349,Female,27,1,30,1,< 1 Year,No,27779,40,0
6350,Female,21,1,25,0,< 1 Year,No,27771,91,0
6351,Female,67,1,41,0,1-2 Year,Yes,41335,106,0
6352,Male,64,1,8,0,< 1 Year,No,2630,219,0
6353,Male,26,1,36,0,< 1 Year,Yes,33047,289,1
6354,Female,48,1,36,0,1-2 Year,Yes,43032,238,0
6355,Male,59,1,39,0,1-2 Year,No,2630,248,0
6356,Male,67,1,48,1,1-2 Year,No,2630,63,0
6357,Male,69,1,27,0,1-2 Year,Yes,28254,161,1
6358,Male,61,1,48,1,1-2 Year,No,2630,24,0
6359,Male,56,1,28,1,1-2 Year,No,24572,146,0
6360,Female,29,1,50,0,1-2 Year,Yes,2630,175,1
6361,Male,78,1,28,0,> 2 Years,Yes,47019,118,0
6362,Male,63,1,28,0,1-2 Year,Yes,44862,251,1
6363,Male,24,1,8,1,< 1 Year,No,24443,169,0
6364,Male,32,1,43,1,< 1 Year,No,2630,33,0
6365,Male,22,1,4,1,1-2 Year,No,2630,225,0
6366,Male,31,1,41,1,< 1 Year,No,31244,153,0
6367,Female,24,1,30,0,< 1 Year,Yes,50025,177,0
6368,Male,25,1,6,1,< 1 Year,No,30088,114,0
6369,Female,56,1,38,0,1-2 Year,Yes,2630,155,0
6370,Female,43,1,4,0,1-2 Year,Yes,23248,297,0
6371,Female,23,1,8,1,< 1 Year,No,26984,10,0
6372,Male,70,1,28,0,> 2 Years,Yes,43007,156,1
6373,Male,44,1,28,0,> 2 Years,Yes,2630,121,0
6374,Female,40,1,9,0,1-2 Year,Yes,45402,57,1
6375,Female,24,1,10,1,< 1 Year,No,31834,96,0
6376,Female,66,1,28,0,1-2 Year,Yes,37459,294,0
6377,Male,49,1,28,1,1-2 Year,No,44755,169,0
6378,Female,22,1,2,1,< 1 Year,Yes,30173,82,0
6379,Female,59,1,4,0,1-2 Year,Yes,27560,280,0
6380,Female,39,1,28,0,1-2 Year,Yes,33987,154,1
6381,Male,33,1,28,0,< 1 Year,Yes,41808,141,0
6382,Male,28,1,28,1,< 1 Year,No,30339,172,0
6383,Female,23,1,30,1,< 1 Year,No,31821,196,0
6384,Male,73,1,8,1,1-2 Year,No,50292,232,0
6385,Male,25,1,6,1,< 1 Year,No,32052,168,0
6386,Male,53,1,30,1,1-2 Year,No,31979,250,0
6387,Female,55,1,46,0,1-2 Year,Yes,29232,287,0
6388,Male,23,1,6,1,< 1 Year,No,24960,13,0
6389,Female,22,1,8,1,1-2 Year,No,31895,218,0
6390,Female,58,1,28,0,1-2 Year,Yes,41633,136,1
6391,Female,47,1,28,0,1-2 Year,Yes,50583,256,1
6392,Female,37,1,15,1,1-2 Year,No,2630,243,0
6393,Female,22,1,30,1,< 1 Year,No,32940,87,0
6394,Male,21,1,28,1,< 1 Year,No,43678,245,0
6395,Male,39,1,5,0,1-2 Year,Yes,2630,22,0
6396,Female,43,1,42,0,1-2 Year,Yes,31077,116,0
6397,Female,43,1,46,0,1-2 Year,No,32019,297,0
6398,Female,37,1,41,0,1-2 Year,Yes,36494,255,0
6399,Female,23,1,47,1,< 1 Year,No,33386,288,0
6400,Male,33,1,6,1,< 1 Year,No,26412,64,0
6401,Male,55,1,28,0,1-2 Year,Yes,55845,188,1
6402,Male,58,1,28,0,1-2 Year,Yes,33418,74,0
6403,Male,61,1,28,0,1-2 Year,Yes,90024,97,0
6404,Female,25,1,22,0,< 1 Year,Yes,46908,267,0
6405,Female,48,1,3,0,1-2 Year,Yes,2630,293,0
6406,Male,59,1,3,0,1-2 Year,No,31910,271,0
6407,Male,32,1,21,1,< 1 Year,No,43054,275,0
6408,Male,70,1,39,0,1-2 Year,Yes,37513,182,0
6409,Female,23,1,36,1,< 1 Year,No,37422,40,0
6410,Male,58,1,46,0,1-2 Year,Yes,26373,126,0
6411,Male,22,1,27,1,< 1 Year,No,2630,101,0
6412,Female,26,1,8,1,< 1 Year,No,36310,211,0
6413,Female,45,1,28,0,1-2 Year,Yes,47631,188,0
6414,Male,50,1,46,0,1-2 Year,Yes,42063,36,0
6415,Male,27,1,8,1,< 1 Year,No,35391,286,0
6416,Female,28,1,3,0,1-2 Year,Yes,2630,198,1
6417,Male,29,1,31,1,< 1 Year,No,2630,297,0
6418,Male,52,1,1,0,1-2 Year,Yes,2630,56,0
6419,Female,22,1,15,1,< 1 Year,No,38247,248,0
6420,Male,22,1,10,1,< 1 Year,No,23937,166,0
6421,Male,47,1,41,1,1-2 Year,No,26651,228,0
6422,Male,25,1,8,1,< 1 Year,No,27575,282,0
6423,Male,32,1,25,0,< 1 Year,No,26245,87,0
6424,Female,75,1,28,0,1-2 Year,Yes,22155,239,0
6425,Male,47,1,28,0,1-2 Year,Yes,40083,21,0
6426,Male,25,1,14,0,< 1 Year,Yes,2630,152,0
6427,Male,24,1,3,1,< 1 Year,No,25766,222,0
6428,Male,25,1,2,0,< 1 Year,No,31759,162,0
6429,Female,22,1,41,1,< 1 Year,No,22321,83,0
6430,Male,35,1,41,1,1-2 Year,No,26118,218,0
6431,Female,22,1,10,1,< 1 Year,No,26673,222,0
6432,Female,21,1,3,1,< 1 Year,No,2630,262,0
6433,Male,57,1,28,0,1-2 Year,Yes,42354,94,1
6434,Male,27,1,8,0,< 1 Year,No,29377,195,0
6435,Male,40,1,28,0,1-2 Year,Yes,38011,258,0
6436,Female,23,1,9,0,< 1 Year,No,2630,209,0
6437,Female,24,1,28,1,< 1 Year,No,28659,161,0
6438,Female,35,1,8,1,1-2 Year,No,44730,72,0
6439,Male,50,1,28,0,1-2 Year,Yes,34577,39,1
6440,Male,51,1,37,0,1-2 Year,No,33713,139,0
6441,Female,20,1,15,0,< 1 Year,No,25951,251,0
6442,Male,42,1,19,0,1-2 Year,No,29341,90,0
6443,Male,42,1,47,0,1-2 Year,Yes,29299,130,0
6444,Female,33,1,28,0,< 1 Year,Yes,42164,137,1
6445,Male,56,1,28,0,1-2 Year,Yes,31415,240,1
6446,Male,24,1,46,0,1-2 Year,Yes,2630,129,1
6447,Male,67,1,0,0,1-2 Year,Yes,2630,272,0
6448,Male,24,1,30,1,< 1 Year,No,30195,262,0
6449,Male,52,1,38,0,1-2 Year,Yes,26133,212,0
6450,Male,22,1,10,1,< 1 Year,No,2630,273,0
6451,Female,22,1,28,1,< 1 Year,No,63317,76,0
6452,Male,35,1,15,0,1-2 Year,Yes,30174,213,0
6453,Male,24,1,29,1,< 1 Year,No,39352,227,0
6454,Female,55,1,28,0,1-2 Year,Yes,42357,43,0
6455,Male,21,1,29,1,< 1 Year,No,45713,186,0
6456,Female,26,1,11,1,< 1 Year,No,29123,113,0
6457,Male,29,1,23,1,< 1 Year,No,2630,84,0
6458,Male,20,1,46,1,< 1 Year,No,41695,159,0
6459,Female,56,1,28,1,1-2 Year,Yes,67685,51,0
6460,Female,47,1,46,0,1-2 Year,No,30728,238,0
6461,Male,67,1,8,1,1-2 Year,No,46785,246,0
6462,Male,39,1,8,0,1-2 Year,Yes,30617,222,0
6463,Male,41,1,43,1,1-2 Year,No,23770,264,0
6464,Male,64,1,28,0,1-2 Year,Yes,48741,271,0
6465,Female,22,1,39,1,< 1 Year,No,30548,37,0
6466,Female,28,1,10,1,< 1 Year,No,23176,216,0
6467,Male,32,1,24,0,< 1 Year,Yes,2630,124,0
6468,Male,27,1,30,0,1-2 Year,Yes,23251,255,0
6469,Male,74,1,31,0,1-2 Year,Yes,2630,74,1
6470,Female,76,1,28,0,1-2 Year,Yes,54979,127,0
6471,Female,24,1,23,1,< 1 Year,No,34982,191,0
6472,Female,60,1,28,0,> 2 Years,Yes,41709,237,1
6473,Female,40,1,36,0,1-2 Year,Yes,32020,120,1
6474,Male,70,1,28,0,> 2 Years,Yes,50763,69,0
6475,Male,23,1,34,0,< 1 Year,Yes,2630,36,0
6476,Male,28,1,20,0,< 1 Year,Yes,2630,25,0
6477,Female,28,1,18,1,< 1 Year,No,27711,58,0
6478,Male,23,1,26,0,< 1 Year,Yes,41556,136,0
6479,Female,20,1,13,0,< 1 Year,No,27825,138,0
6480,Male,40,1,41,0,1-2 Year,Yes,21418,72,0
6481,Female,24,1,28,0,1-2 Year,Yes,36202,267,0
6482,Male,48,1,28,1,1-2 Year,No,43556,196,0
6483,Female,23,1,8,1,< 1 Year,No,30008,140,0
6484,Male,31,1,11,1,< 1 Year,No,28939,29,0
6485,Male,28,1,11,0,1-2 Year,Yes,35916,234,1
6486,Male,33,1,28,1,< 1 Year,No,51918,180,0
6487,Male,52,1,28,0,> 2 Years,Yes,47507,114,0
6488,Female,26,1,14,0,1-2 Year,Yes,39577,146,1
6489,Male,53,1,0,0,1-2 Year,Yes,2630,127,0
6490,Female,28,1,50,0,< 1 Year,Yes,35532,74,0
6491,Male,52,1,28,0,1-2 Year,Yes,43982,299,0
6492,Female,43,1,8,0,1-2 Year,Yes,24940,260,1
6493,Male,27,1,28,1,< 1 Year,Yes,46280,130,0
6494,Male,55,1,50,1,1-2 Year,No,30502,248,0
6495,Female,48,1,47,1,1-2 Year,No,32148,57,0
6496,Male,29,1,8,0,< 1 Year,No,43482,119,0
6497,Female,46,1,28,0,> 2 Years,Yes,49145,23,0
6498,Male,58,1,8,0,1-2 Year,Yes,52636,75,1
6499,Male,52,1,7,0,1-2 Year,Yes,33161,27,0
6500,Male,49,1,44,0,1-2 Year,Yes,2630,100,0
6501,Male,47,1,12,1,1-2 Year,No,28580,69,0
6502,Male,52,1,39,0,1-2 Year,Yes,36684,105,0
6503,Male,37,1,28,1,1-2 Year,No,45395,43,0
6504,Male,64,1,29,1,1-2 Year,Yes,43111,59,0
6505,Male,48,1,28,0,> 2 Years,Yes,24781,11,1
6506,Female,24,1,39,1,< 1 Year,No,25781,191,0
6507,Male,44,1,28,0,1-2 Year,Yes,37741,195,0
6508,Male,22,1,36,1,< 1 Year,No,28249,184,0
6509,Male,21,1,46,1,< 1 Year,No,34362,150,0
6510,Female,24,1,8,1,< 1 Year,No,41623,53,0
6511,Female,40,1,8,1,1-2 Year,No,47553,213,0
6512,Female,26,1,22,1,< 1 Year,No,24755,257,0
6513,Female,22,1,3,1,< 1 Year,No,34193,283,0
6514,Male,25,1,28,1,< 1 Year,No,30584,127,0
6515,Female,46,1,28,0,1-2 Year,Yes,41121,166,0
6516,Female,79,1,28,0,> 2 Years,Yes,28366,247,0
6517,Male,24,1,26,1,1-2 Year,No,29329,17,0
6518,Female,28,1,21,1,< 1 Year,Yes,20278,297,0
6519,Male,63,1,0,0,1-2 Year,Yes,2630,223,0
6520,Female,24,1,32,1,< 1 Year,No,27973,11,0
6521,Male,55,1,28,0,1-2 Year,Yes,36693,216,0
6522,Male,34,1,46,0,1-2 Year,Yes,36869,270,0
6523,Male,54,1,28,1,1-2 Year,No,33558,73,0
6524,Male,25,1,45,0,< 1 Year,Yes,25380,161,0
6525,Female,65,1,48,0,1-2 Year,Yes,2630,167,0
6526,Female,29,1,37,1,< 1 Year,No,31077,61,0
6527,Male,42,1,28,0,1-2 Year,Yes,48137,184,0
6528,Male,56,1,44,0,1-2 Year,Yes,39159,69,1
6529,Male,25,1,28,1,< 1 Year,No,33958,158,0
6530,Female,27,1,8,1,< 1 Year,No,43645,225,0
6531,Male,43,1,26,0,1-2 Year,Yes,37610,95,0
6532,Female,25,1,6,1,< 1 Year,No,25642,262,0
6533,Male,74,1,48,1,1-2 Year,No,2630,78,0
6534,Female,24,1,32,0,< 1 Year,No,29704,254,0
6535,Male,46,1,28,0,1-2 Year,Yes,50044,198,0
6536,Male,26,1,30,1,< 1 Year,No,30986,10,0
6537,Male,35,1,15,0,1-2 Year,Yes,2630,182,1
6538,Female,22,1,36,1,< 1 Year,No,24826,245,0
6539,Female,24,1,2,1,< 1 Year,No,19236,293,0
6540,Male,51,1,8,1,1-2 Year,No,33598,127,0
6541,Female,27,1,21,1,< 1 Year,No,35292,239,0
6542,Male,23,1,47,0,< 1 Year,Yes,31382,87,0
6543,Female,26,1,37,1,< 1 Year,No,30562,291,0
6544,Male,60,1,35,0,> 2 Years,Yes,2630,13,1
6545,Female,50,1,23,0,1-2 Year,Yes,2630,21,0
6546,Female,38,1,32,0,1-2 Year,Yes,34278,86,1
6547,Female,22,1,41,0,< 1 Year,Yes,34510,264,0
6548,Female,41,1,8,1,1-2 Year,No,30329,110,0
6549,Female,24,1,2,0,< 1 Year,Yes,20521,199,0
6550,Female,23,1,4,1,< 1 Year,No,28805,104,0
6551,Male,44,1,47,0,1-2 Year,Yes,34199,185,0
6552,Female,24,1,28,0,< 1 Year,Yes,46670,219,0
6553,Male,68,1,28,0,> 2 Years,Yes,48815,266,1
6554,Male,44,1,28,1,1-2 Year,No,37988,45,0
6555,Male,21,1,28,1,< 1 Year,No,25787,48,0
6556,Male,34,1,28,0,1-2 Year,Yes,53394,122,1
6557,Female,21,1,13,0,< 1 Year,Yes,22738,141,0
6558,Female,45,1,28,0,1-2 Year,Yes,2630,189,1
6559,Female,25,1,14,1,< 1 Year,No,22237,217,0
6560,Male,25,1,14,1,< 1 Year,No,29521,82,0
6561,Female,48,1,28,1,1-2 Year,No,38748,243,0
6562,Male,54,1,50,0,1-2 Year,Yes,32453,68,1
6563,Female,30,1,21,0,< 1 Year,No,37235,210,0
6564,Male,23,1,8,1,1-2 Year,No,44705,282,0
6565,Female,71,1,28,0,1-2 Year,No,26021,145,1
6566,Female,59,1,28,0,1-2 Year,Yes,35163,269,0
6567,Female,29,1,39,0,< 1 Year,Yes,32777,68,0
6568,Female,21,1,17,1,< 1 Year,No,46275,19,0
6569,Female,24,1,28,1,< 1 Year,No,30289,75,0
6570,Male,46,1,46,1,1-2 Year,Yes,24726,231,0
6571,Female,67,1,33,1,1-2 Year,No,32539,54,0
6572,Female,26,1,46,1,< 1 Year,No,39986,130,0
6573,Male,38,1,41,0,1-2 Year,Yes,29554,262,0
6574,Female,48,1,8,1,1-2 Year,No,36603,117,0
6575,Female,22,1,10,1,< 1 Year,No,25107,241,0
6576,Male,39,1,45,0,1-2 Year,Yes,24221,21,0
6577,Male,21,1,8,0,< 1 Year,Yes,43698,263,0
6578,Male,39,1,28,0,1-2 Year,Yes,30151,192,0
6579,Female,21,1,33,0,< 1 Year,No,2630,109,0
6580,Male,60,1,1,0,1-2 Year,Yes,2630,86,0
6581,Male,50,1,28,1,1-2 Year,No,32972,198,0
6582,Male,33,1,33,1,< 1 Year,No,41810,50,0
6583,Male,24,1,46,0,< 1 Year,Yes,39329,39,0
6584,Female,79,1,28,0,1-2 Year,Yes,31577,285,0
6585,Female,24,1,33,1,< 1 Year,No,2630,116,0
6586,Female,46,1,30,1,1-2 Year,No,2630,133,0
6587,Male,36,1,15,1,1-2 Year,No,2630,151,0
6588,Female,28,1,7,0,1-2 Year,Yes,37511,86,0
6589,Male,26,1,37,0,< 1 Year,Yes,2630,242,0
6590,Male,25,1,29,1,< 1 Year,No,30730,202,0
6591,Male,41,1,28,0,1-2 Year,Yes,56584,104,0
6592,Male,25,1,28,0,< 1 Year,Yes,9816,261,1
6593,Male,22,1,50,0,< 1 Year,Yes,36227,107,0
6594,Female,55,1,50,0,1-2 Year,Yes,26174,31,0
6595,Male,28,1,32,1,< 1 Year,No,38096,153,0
6596,Male,25,1,30,0,< 1 Year,Yes,27351,64,0
6597,Female,34,1,28,0,1-2 Year,No,30638,297,0
6598,Male,58,1,28,0,1-2 Year,Yes,31726,88,0
6599,Female,23,1,25,0,< 1 Year,No,29057,137,0
6600,Female,21,1,28,1,1-2 Year,No,33241,85,0
6601,Male,38,1,7,1,1-2 Year,No,40210,140,0
6602,Male,23,1,10,0,< 1 Year,No,18716,237,0
6603,Male,50,1,30,1,1-2 Year,No,38681,91,0
6604,Male,50,1,50,1,1-2 Year,No,33825,160,0
6605,Male,27,1,35,0,< 1 Year,No,2630,21,0
6606,Male,31,1,50,0,< 1 Year,Yes,60956,34,0
6607,Male,51,1,28,0,1-2 Year,Yes,31685,165,1
6608,Female,25,1,35,1,< 1 Year,No,36478,24,0
6609,Male,40,1,15,0,1-2 Year,Yes,28096,46,0
6610,Male,60,1,28,0,1-2 Year,Yes,50303,215,0
6611,Male,40,1,28,0,1-2 Year,Yes,35058,167,0
6612,Male,41,1,8,0,1-2 Year,Yes,40147,39,0
6613,Female,61,1,14,1,1-2 Year,No,45412,130,0
6614,Male,63,1,7,0,1-2 Year,Yes,2630,153,0
6615,Male,24,1,15,1,< 1 Year,No,2630,86,0
6616,Female,49,1,11,0,1-2 Year,Yes,2630,88,0
6617,Male,24,1,35,1,< 1 Year,No,25591,143,0
6618,Male,61,1,46,1,1-2 Year,No,2630,225,0
6619,Female,23,1,43,0,< 1 Year,No,2630,75,0
6620,Male,29,1,28,0,< 1 Year,Yes,32786,27,0
6621,Male,40,1,46,1,1-2 Year,No,2630,227,0
6622,Female,27,1,23,1,< 1 Year,No,28774,43,0
6623,Male,60,1,28,0,1-2 Year,Yes,37062,223,0
6624,Female,25,1,38,1,< 1 Year,No,29082,176,0
6625,Female,25,1,33,0,< 1 Year,Yes,29543,239,0
6626,Male,26,1,28,0,< 1 Year,Yes,61121,190,0
6627,Male,38,1,50,1,1-2 Year,No,34534,23,0
6628,Female,26,1,6,1,< 1 Year,No,31274,189,0
6629,Male,25,1,10,1,< 1 Year,No,34814,170,0
6630,Female,23,1,39,1,< 1 Year,No,2630,261,0
6631,Male,62,1,19,0,1-2 Year,Yes,33429,261,1
6632,Male,54,1,24,0,> 2 Years,Yes,36515,70,0
6633,Female,74,1,32,0,1-2 Year,Yes,2630,234,0
6634,Female,27,1,50,1,< 1 Year,No,35293,73,0
6635,Male,51,1,46,0,1-2 Year,No,48332,103,0
6636,Female,21,1,21,1,< 1 Year,No,26129,242,0
6637,Male,27,1,28,0,1-2 Year,Yes,81419,24,0
6638,Male,28,1,30,1,< 1 Year,No,2630,57,0
6639,Female,60,1,30,0,1-2 Year,Yes,37469,26,1
6640,Male,67,1,28,0,1-2 Year,Yes,21332,76,0
6641,Male,50,1,28,0,1-2 Year,No,38997,136,0
6642,Female,25,1,28,0,< 1 Year,Yes,33192,208,0
6643,Female,38,1,39,0,1-2 Year,Yes,33285,79,0
6644,Male,26,1,36,0,< 1 Year,Yes,39164,37,0
6645,Female,46,1,46,0,1-2 Year,Yes,27740,220,0
6646,Female,25,1,29,1,< 1 Year,No,22710,191,0
6647,Female,48,1,47,0,1-2 Year,No,31206,97,0
6648,Male,46,1,28,0,1-2 Year,Yes,31052,264,0
6649,Male,54,1,28,0,> 2 Years,Yes,53773,41,1
6650,Male,23,1,28,0,1-2 Year,Yes,49210,36,0
6651,Female,40,1,47,1,1-2 Year,No,30677,38,0
6652,Female,22,1,41,1,< 1 Year,No,26897,23,0
6653,Male,32,1,18,0,< 1 Year,Yes,58556,104,1
6654,Female,53,1,28,0,1-2 Year,Yes,25991,110,1
6655,Male,42,1,8,0,1-2 Year,Yes,34971,98,0
6656,Female,51,1,28,1,1-2 Year,No,29194,114,0
6657,Male,44,1,28,1,1-2 Year,No,38329,199,0
6658,Female,27,1,28,1,< 1 Year,No,34025,292,0
6659,Female,64,1,28,0,> 2 Years,Yes,46650,171,0
6660,Female,37,1,11,0,1-2 Year,No,2630,192,0
6661,Female,53,1,47,0,> 2 Years,Yes,31615,103,0
6662,Female,45,1,11,1,1-2 Year,No,28921,56,0
6663,Male,65,1,15,0,1-2 Year,Yes,33773,76,0
6664,Female,30,1,28,1,< 1 Year,No,19669,105,0
6665,Male,21,1,8,1,< 1 Year,No,52219,253,0
6666,Male,33,1,39,1,< 1 Year,No,28019,264,0
6667,Female,24,1,2,1,< 1 Year,No,19932,40,0
6668,Female,22,1,29,1,< 1 Year,No,30316,45,0
6669,Female,70,1,28,0,1-2 Year,Yes,45629,128,0
6670,Male,45,1,28,0,1-2 Year,Yes,77962,249,0
6671,Male,36,1,36,0,1-2 Year,Yes,30679,293,1
6672,Female,62,1,28,1,1-2 Year,No,2630,186,0
6673,Male,47,1,28,0,1-2 Year,Yes,52126,71,1
6674,Female,44,1,15,0,1-2 Year,Yes,43137,103,0
6675,Male,49,1,13,0,1-2 Year,Yes,35075,102,1
6676,Male,52,1,47,0,1-2 Year,Yes,35513,29,0
6677,Male,42,1,28,1,1-2 Year,No,36555,81,0
6678,Female,51,1,0,0,1-2 Year,No,2630,258,0
6679,Male,51,1,28,0,1-2 Year,Yes,41927,286,1
6680,Male,42,1,12,0,1-2 Year,Yes,2630,165,0
6681,Female,24,1,46,1,< 1 Year,No,25888,271,0
6682,Female,21,1,33,1,< 1 Year,No,28844,186,0
6683,Male,51,1,8,1,1-2 Year,No,41015,174,0
6684,Female,24,1,8,1,< 1 Year,No,42879,219,0
6685,Male,41,1,28,0,1-2 Year,No,33651,192,0
6686,Male,22,1,37,1,< 1 Year,No,28872,96,0
6687,Female,22,1,46,1,< 1 Year,No,26206,47,0
6688,Male,57,1,28,0,1-2 Year,Yes,52687,194,1
6689,Female,45,1,0,1,1-2 Year,No,2630,245,0
6690,Female,34,1,15,1,1-2 Year,No,39508,57,0
6691,Male,21,1,8,1,< 1 Year,No,48955,68,0
6692,Female,44,1,41,0,1-2 Year,Yes,39004,295,0
6693,Male,51,1,8,1,1-2 Year,No,43761,255,0
6694,Male,59,1,21,0,1-2 Year,Yes,28975,116,1
6695,Male,32,1,28,1,< 1 Year,No,26627,151,0
6696,Male,49,1,28,0,1-2 Year,Yes,57230,176,0
6697,Male,41,1,28,0,1-2 Year,Yes,42305,273,1
6698,Female,28,1,35,1,< 1 Year,No,32897,81,0
6699,Male,75,1,28,0,1-2 Year,Yes,57089,21,0
6700,Male,30,1,28,0,1-2 Year,Yes,20875,215,1
6701,Female,20,1,47,0,< 1 Year,Yes,30646,46,0
6702,Male,25,1,36,1,< 1 Year,No,35119,226,0
6703,Female,22,1,13,0,< 1 Year,Yes,27165,13,0
6704,Male,46,1,41,0,1-2 Year,Yes,44025,165,0
6705,Male,47,1,28,0,1-2 Year,Yes,44036,238,0
6706,Female,48,1,46,0,1-2 Year,Yes,37345,159,0
6707,Female,45,1,28,0,1-2 Year,Yes,41926,299,1
6708,Male,24,1,28,0,< 1 Year,Yes,50990,207,1
6709,Male,53,1,28,0,1-2 Year,Yes,24959,213,0
6710,Male,26,1,15,1,< 1 Year,No,26268,29,0
6711,Male,25,1,18,1,< 1 Year,No,29415,215,0
6712,Male,53,1,3,0,1-2 Year,Yes,36546,199,0
6713,Male,23,1,33,0,< 1 Year,Yes,35563,277,0
6714,Male,45,1,28,1,1-2 Year,No,37142,82,0
6715,Male,66,1,29,1,1-2 Year,No,28660,79,0
6716,Male,21,1,47,1,< 1 Year,No,22188,85,0
6717,Male,70,1,22,0,1-2 Year,Yes,36768,186,0
6718,Male,52,1,28,0,1-2 Year,Yes,2630,155,1
6719,Female,49,1,48,0,1-2 Year,Yes,2630,193,0
6720,Male,25,1,11,1,< 1 Year,No,27341,177,0
6721,Female,20,1,8,1,< 1 Year,No,36071,170,0
6722,Male,26,1,8,1,< 1 Year,No,27762,244,0
6723,Female,26,1,7,0,1-2 Year,Yes,2630,260,0
6724,Female,21,1,45,0,< 1 Year,Yes,23230,164,0
6725,Female,23,1,14,1,< 1 Year,No,2630,152,0
6726,Male,26,1,28,1,< 1 Year,No,44142,15,0
6727,Female,50,1,28,0,1-2 Year,Yes,45221,181,1
6728,Male,71,1,8,1,1-2 Year,No,52688,285,0
6729,Male,64,1,50,1,1-2 Year,No,23678,241,0
6730,Female,21,1,45,0,< 1 Year,Yes,27469,169,0
6731,Male,25,1,28,1,< 1 Year,No,35963,110,0
6732,Male,36,1,8,0,1-2 Year,Yes,28541,161,1
6733,Male,40,1,15,1,1-2 Year,No,2630,59,0
6734,Male,47,1,28,0,1-2 Year,Yes,2630,220,0
6735,Male,24,1,46,1,< 1 Year,No,45557,101,0
6736,Female,25,1,10,1,< 1 Year,No,28707,208,0
6737,Female,25,1,28,1,< 1 Year,No,23917,142,0
6738,Female,30,1,8,0,< 1 Year,Yes,26767,40,0
6739,Male,37,1,15,0,1-2 Year,Yes,23023,181,1
6740,Male,20,1,39,0,< 1 Year,Yes,31466,72,0
6741,Male,53,1,41,0,1-2 Year,Yes,44589,121,0
6742,Male,27,1,6,1,< 1 Year,No,27146,256,0
6743,Male,38,1,8,0,1-2 Year,No,28573,249,0
6744,Male,37,1,12,0,1-2 Year,Yes,2630,22,0
6745,Male,24,1,11,1,< 1 Year,No,19710,36,0
6746,Female,63,1,28,0,1-2 Year,Yes,42574,264,0
6747,Male,35,1,28,1,1-2 Year,Yes,35124,17,0
6748,Female,27,1,28,0,< 1 Year,Yes,98428,43,1
6749,Female,25,1,8,1,< 1 Year,No,39563,286,0
6750,Female,41,1,28,0,1-2 Year,Yes,23427,217,0
6751,Female,28,1,37,1,< 1 Year,No,24579,75,0
6752,Female,46,1,28,1,1-2 Year,No,27067,260,0
6753,Male,25,1,41,0,< 1 Year,Yes,28249,80,0
6754,Female,28,1,43,1,< 1 Year,No,2630,155,0
6755,Female,21,1,28,1,< 1 Year,No,51288,176,0
6756,Male,44,1,2,0,1-2 Year,Yes,2630,127,0
6757,Male,45,1,28,0,1-2 Year,Yes,46904,97,1
6758,Male,38,1,29,0,1-2 Year,Yes,2630,162,1
6759,Male,41,1,31,0,1-2 Year,Yes,2630,225,0
6760,Male,48,1,28,1,1-2 Year,No,33779,140,0
6761,Male,52,1,41,1,1-2 Year,No,38764,20,0
6762,Male,47,1,31,0,1-2 Year,Yes,2630,226,0
6763,Female,29,1,28,1,< 1 Year,No,72365,116,0
6764,Female,41,1,12,1,1-2 Year,No,30462,178,0
6765,Female,51,1,3,0,1-2 Year,Yes,23387,108,0
6766,Female,25,1,28,1,< 1 Year,No,31217,151,0
6767,Male,23,1,29,1,< 1 Year,No,31244,153,0
6768,Female,41,1,28,1,1-2 Year,No,38972,173,0
6769,Female,37,1,28,0,1-2 Year,Yes,42799,243,1
6770,Female,47,1,28,0,1-2 Year,Yes,31701,255,0
6771,Female,21,1,2,0,< 1 Year,Yes,24600,16,1
6772,Female,35,1,36,1,1-2 Year,No,2630,258,0
